date,soybean_oil_usd_mt,maize_usd_mt,wheat_usd_mt,dap_fertiliser_usd_mt,mop_potash_usd_mt,wheat_usd_mt_mom_pct,wheat_usd_mt_yoy_pct,maize_usd_mt_mom_pct,maize_usd_mt_yoy_pct,soybean_oil_usd_mt_mom_pct,soybean_oil_usd_mt_yoy_pct,dap_fertiliser_usd_mt_mom_pct,dap_fertiliser_usd_mt_yoy_pct,mop_potash_usd_mt_mom_pct,mop_potash_usd_mt_yoy_pct,dap_to_wheat_ratio,fertiliser_composite_idx
1960-01-31,204.0,45.0,59.89,,28.5,,,,,,,,,,,,28.5
1960-02-29,201.0,44.0,60.99,,28.5,1.837,,-2.222,,-1.471,,,,0.0,,,28.5
1960-03-31,201.0,45.0,61.73,,28.5,1.213,,2.273,,0.0,,,,0.0,,,28.5
1960-04-30,207.0,45.0,60.99,,28.5,-1.199,,0.0,,2.985,,,,0.0,,,28.5
1960-05-31,209.0,48.0,57.69,,28.5,-5.411,,6.667,,0.966,,,,0.0,,,28.5
1960-06-30,218.0,47.0,55.48,,28.5,-3.831,,-2.083,,4.306,,,,0.0,,,28.5
1960-07-31,224.0,47.0,54.75,,28.5,-1.316,,0.0,,2.752,,,,0.0,,,28.5
1960-08-31,237.0,47.0,55.12,,28.5,0.676,,0.0,,5.804,,,,0.0,,,28.5
1960-09-30,231.0,46.0,56.59,,28.5,2.667,,-2.128,,-2.532,,,,0.0,,,28.5
1960-10-31,237.0,42.0,56.95,,28.5,0.636,,-8.696,,2.597,,,,0.0,,,28.5
1960-11-30,259.0,38.0,57.69,,28.5,1.299,,-9.524,,9.283,,,,0.0,,,28.5
1960-12-31,259.0,40.0,58.05,,28.5,0.624,,5.263,,0.0,,,,0.0,,,28.5
1961-01-31,278.0,43.0,58.79,,30.0,1.275,-1.837,7.5,-4.444,7.336,36.275,,,5.263,5.263,,30.0
1961-02-28,303.0,44.0,59.16,,30.0,0.629,-3.0,2.326,0.0,8.993,50.746,,,0.0,5.263,,30.0
1961-03-31,311.0,44.0,58.05,,30.0,-1.876,-5.961,0.0,-2.222,2.64,54.726,,,0.0,5.263,,30.0
1961-04-30,322.0,43.0,57.32,,30.0,-1.258,-6.017,-2.273,-4.444,3.537,55.556,,,0.0,5.263,,30.0
1961-05-31,314.0,45.0,55.85,,30.0,-2.565,-3.189,4.651,-6.25,-2.484,50.239,,,0.0,5.263,,30.0
1961-06-30,295.0,44.0,54.38,,30.0,-2.632,-1.983,-2.222,-6.383,-6.051,35.321,,,0.0,5.263,,30.0
1961-07-31,282.0,45.0,56.59,,30.0,4.064,3.361,2.273,-4.255,-4.407,25.893,,,0.0,5.263,,30.0
1961-08-31,276.0,44.0,58.79,,30.0,3.888,6.658,-2.222,-6.383,-2.128,16.456,,,0.0,5.263,,30.0
1961-09-30,267.0,43.0,59.89,,30.0,1.871,5.831,-2.273,-6.522,-3.261,15.584,,,0.0,5.263,,30.0
1961-10-31,270.0,47.64,60.26,,30.0,0.618,5.812,10.791,13.429,1.124,13.924,,,0.0,5.263,,30.0
1961-11-30,265.0,48.42,61.73,,30.0,2.439,7.003,1.637,27.421,-1.852,2.317,,,0.0,5.263,,30.0
1961-12-31,265.0,48.42,62.46,,30.0,1.183,7.597,0.0,21.05,0.0,2.317,,,0.0,5.263,,30.0
1962-01-31,265.0,48.03,60.63,,30.0,-2.93,3.13,-0.805,11.698,0.0,-4.676,,,0.0,0.0,,30.0
1962-02-28,259.0,48.03,61.36,,30.0,1.204,3.719,0.0,9.159,-2.264,-14.521,,,0.0,0.0,,30.0
1962-03-31,256.0,48.82,61.73,,30.0,0.603,6.339,1.645,10.955,-1.158,-17.685,,,0.0,0.0,,30.0
1962-04-30,254.0,48.82,62.1,,30.0,0.599,8.339,0.0,13.535,-0.781,-21.118,,,0.0,0.0,,30.0
1962-05-31,234.0,49.6,63.57,,30.0,2.367,13.823,1.598,10.222,-7.874,-25.478,,,0.0,0.0,,30.0
1962-06-30,215.0,49.6,64.3,,30.0,1.148,18.242,0.0,12.727,-8.12,-27.119,,,0.0,0.0,,30.0
1962-07-31,198.0,48.82,65.4,,30.0,1.711,15.568,-1.573,8.489,-7.907,-29.787,,,0.0,0.0,,30.0
1962-08-31,198.0,47.24,66.51,,30.0,1.697,13.131,-3.236,7.364,0.0,-28.261,,,0.0,0.0,,30.0
1962-09-30,198.0,47.64,65.77,,30.0,-1.113,9.818,0.847,10.791,0.0,-25.843,,,0.0,0.0,,30.0
1962-10-31,212.0,47.64,64.3,,30.0,-2.235,6.704,0.0,0.0,7.071,-21.481,,,0.0,0.0,,30.0
1962-11-30,220.0,48.42,68.71,,30.0,6.858,11.307,1.637,0.0,3.774,-16.981,,,0.0,0.0,,30.0
1962-12-31,215.0,51.18,67.61,,30.0,-1.601,8.245,5.7,5.7,-2.273,-18.868,,,0.0,0.0,,30.0
1963-01-31,223.0,52.75,67.24,,30.0,-0.547,10.902,3.068,9.827,3.721,-15.849,,,0.0,0.0,,30.0
1963-02-28,231.0,53.15,68.34,,30.0,1.636,11.375,0.758,10.66,3.587,-10.811,,,0.0,0.0,,30.0
1963-03-31,229.0,52.36,69.45,,30.0,1.624,12.506,-1.486,7.251,-0.866,-10.547,,,0.0,0.0,,30.0
1963-04-30,229.0,51.97,70.92,,30.0,2.117,14.203,-0.745,6.452,0.0,-9.843,,,0.0,0.0,,30.0
1963-05-31,231.0,52.36,67.61,,30.0,-4.667,6.355,0.75,5.565,0.873,-1.282,,,0.0,0.0,,30.0
1963-06-30,231.0,55.51,58.42,,30.0,-13.593,-9.145,6.016,11.915,0.0,7.442,,,0.0,0.0,,30.0
1963-07-31,229.0,56.69,57.69,,30.0,-1.25,-11.789,2.126,16.12,-0.866,15.657,,,0.0,0.0,,30.0
1963-08-31,207.0,55.51,58.42,,30.0,1.265,-12.164,-2.081,17.506,-9.607,4.545,,,0.0,0.0,,30.0
1963-09-30,204.0,55.9,60.63,,30.0,3.783,-7.815,0.703,17.338,-1.449,3.03,,,0.0,0.0,,30.0
1963-10-31,234.0,53.15,65.04,,30.0,7.274,1.151,-4.919,11.566,14.706,10.377,,,0.0,0.0,,30.0
1963-11-30,223.0,52.36,65.04,,30.0,0.0,-5.341,-1.486,8.137,-4.701,1.364,,,0.0,0.0,,30.0
1963-12-31,212.0,53.54,65.04,,30.0,0.0,-3.801,2.254,4.611,-4.933,-1.395,,,0.0,0.0,,30.0
1964-01-31,215.0,55.12,64.04,,32.5,-1.538,-4.759,2.951,4.493,1.415,-3.587,,,8.333,8.333,,32.5
1964-02-29,209.0,52.75,66.14,,32.5,3.279,-3.219,-4.3,-0.753,-2.791,-9.524,,,0.0,8.333,,32.5
1964-03-31,209.0,54.33,66.87,,32.5,1.104,-3.715,2.995,3.762,0.0,-8.734,,,0.0,8.333,,32.5
1964-04-30,204.0,55.51,67.61,,32.5,1.107,-4.667,2.172,6.812,-2.392,-10.917,,,0.0,8.333,,32.5
1964-05-31,215.0,55.9,69.45,,32.5,2.721,2.721,0.703,6.761,5.392,-6.926,,,0.0,8.333,,32.5
1964-06-30,212.0,56.3,65.04,,32.5,-6.35,11.332,0.716,1.423,-1.395,-8.225,,,0.0,8.333,,32.5
1964-07-31,209.0,55.9,68.71,,32.5,5.643,19.102,-0.71,-1.394,-1.415,-8.734,,,0.0,8.333,,32.5
1964-08-31,223.0,54.72,68.71,,32.5,0.0,17.614,-2.111,-1.423,6.699,7.729,,,0.0,8.333,,32.5
1964-09-30,243.0,55.12,69.08,,32.5,0.538,13.937,0.731,-1.395,8.969,19.118,,,0.0,8.333,,32.5
1964-10-31,270.0,52.8,68.71,,32.5,-0.536,5.643,-4.209,-0.659,11.111,15.385,,,0.0,8.333,,32.5
1964-11-30,270.0,52.8,67.98,,32.5,-1.062,4.52,0.0,0.84,0.0,21.076,,,0.0,8.333,,32.5
1964-12-31,317.0,54.33,67.98,,32.5,0.0,4.52,2.898,1.476,17.407,49.528,,,0.0,8.333,,32.5
1965-01-31,284.0,55.9,66.14,,29.5,-2.707,3.279,2.89,1.415,-10.41,32.093,,,-9.231,-9.231,,29.5
1965-02-28,303.0,56.69,61.36,,29.5,-7.227,-7.227,1.413,7.469,6.69,44.976,,,0.0,-9.231,,29.5
1965-03-31,300.0,57.08,60.99,,29.5,-0.603,-8.793,0.688,5.062,-0.99,43.541,,,0.0,-9.231,,29.5
1965-04-30,295.0,57.48,59.89,,29.5,-1.804,-11.418,0.701,3.549,-1.667,44.608,,,0.0,-9.231,,29.5
1965-05-31,256.0,58.66,59.16,,29.5,-1.219,-14.816,2.053,4.937,-13.22,19.07,,,0.0,-9.231,,29.5
1965-06-30,256.0,58.26,58.05,,29.5,-1.876,-10.747,-0.682,3.481,0.0,20.755,,,0.0,-9.231,,29.5
1965-07-31,248.0,56.69,57.32,,29.5,-1.258,-16.577,-2.695,1.413,-3.125,18.66,,,0.0,-9.231,,29.5
1965-08-31,234.0,55.12,57.69,,29.5,0.645,-16.038,-2.769,0.731,-5.645,4.933,,,0.0,-9.231,,29.5
1965-09-30,248.0,53.93,58.42,,29.5,1.265,-15.431,-2.159,-2.159,5.983,2.058,,,0.0,-9.231,,29.5
1965-10-31,284.0,51.57,58.05,,29.5,-0.633,-15.514,-4.376,-2.33,14.516,5.185,,,0.0,-9.231,,29.5
1965-11-30,276.0,51.57,58.05,,29.5,0.0,-14.607,0.0,-2.33,-2.817,2.222,,,0.0,-9.231,,29.5
1965-12-31,256.0,55.12,58.42,,29.5,0.637,-14.063,6.884,1.454,-7.246,-19.243,,,0.0,-9.231,,29.5
1966-01-31,267.0,57.08,58.42,,27.5,0.0,-11.672,3.556,2.111,4.297,-5.986,,,-6.78,-6.78,,27.5
1966-02-28,273.0,57.08,58.79,,27.5,0.633,-4.188,0.0,0.688,2.247,-9.901,,,0.0,-6.78,,27.5
1966-03-31,265.0,55.51,58.79,,27.5,0.0,-3.607,-2.751,-2.751,-2.93,-11.667,,,0.0,-6.78,,27.5
1966-04-30,267.0,55.9,58.79,,27.5,0.0,-1.837,0.703,-2.749,0.755,-9.492,,,0.0,-6.78,,27.5
1966-05-31,256.0,55.12,58.79,,27.5,0.0,-0.625,-1.395,-6.035,-4.12,0.0,,,0.0,-6.78,,27.5
1966-06-30,256.0,57.08,62.1,,27.5,5.63,6.977,3.556,-2.025,0.0,0.0,,,0.0,-6.78,,27.5
1966-07-31,267.0,59.05,65.4,,27.5,5.314,14.096,3.451,4.163,4.297,7.661,,,0.0,-6.78,,27.5
1966-08-31,276.0,62.6,67.61,,27.5,3.379,17.195,6.012,13.57,3.371,17.949,,,0.0,-6.78,,27.5
1966-09-30,267.0,61.02,67.24,,27.5,-0.547,15.098,-2.524,13.147,-3.261,7.661,,,0.0,-6.78,,27.5
1966-10-31,251.0,58.66,66.14,,27.5,-1.636,13.936,-3.868,13.748,-5.993,-11.62,,,0.0,-6.78,,27.5
1966-11-30,248.0,59.05,65.77,,27.5,-0.559,13.299,0.665,14.505,-1.195,-10.145,,,0.0,-6.78,,27.5
1966-12-31,245.0,61.41,67.61,,27.5,2.798,15.731,3.997,11.411,-1.21,-4.297,,,0.0,-6.78,,27.5
1967-01-31,231.0,60.23,67.24,68.5,25.5,-0.547,15.098,-1.922,5.519,-5.714,-13.483,,,-7.273,-7.273,1.019,47.0
1967-02-28,225.0,59.05,67.98,68.5,25.5,1.101,15.632,-1.959,3.451,-2.597,-17.582,0.0,,0.0,-7.273,1.008,47.0
1967-03-31,231.0,59.05,69.81,68.5,25.5,2.692,18.745,0.0,6.377,2.667,-12.83,0.0,,0.0,-7.273,0.981,47.0
1967-04-30,227.0,57.87,68.34,68.5,25.5,-2.106,16.244,-1.998,3.524,-1.732,-14.981,0.0,,0.0,-7.273,1.002,47.0
1967-05-31,224.0,57.08,68.34,68.5,25.5,0.0,16.244,-1.365,3.556,-1.322,-12.5,0.0,,0.0,-7.273,1.002,47.0
1967-06-30,226.0,57.08,66.51,68.5,25.5,-2.678,7.101,0.0,0.0,0.893,-11.719,0.0,,0.0,-7.273,1.03,47.0
1967-07-31,212.0,55.12,64.67,68.5,25.5,-2.767,-1.116,-3.434,-6.655,-6.195,-20.599,0.0,,0.0,-7.273,1.059,47.0
1967-08-31,210.0,51.97,63.93,68.5,25.5,-1.144,-5.443,-5.715,-16.981,-0.943,-23.913,0.0,,0.0,-7.273,1.071,47.0
1967-09-30,206.0,49.21,63.2,68.5,25.5,-1.142,-6.008,-5.311,-19.354,-1.905,-22.846,0.0,,0.0,-7.273,1.084,47.0
1967-10-31,203.0,48.03,63.57,68.5,25.5,0.585,-3.886,-2.398,-18.121,-1.456,-19.124,0.0,,0.0,-7.273,1.078,47.0
1967-11-30,211.0,47.64,62.83,68.5,25.5,-1.164,-4.47,-0.812,-19.323,3.941,-14.919,0.0,,0.0,-7.273,1.09,47.0
1967-12-31,196.0,46.9,62.1,68.5,25.5,-1.162,-8.15,-1.553,-23.628,-7.109,-20.0,0.0,,0.0,-7.273,1.103,47.0
1968-01-31,196.0,51.57,62.1,60.5,24.0,0.0,-7.644,9.957,-14.378,0.0,-15.152,-11.679,-11.679,-5.882,-5.882,0.974,42.25
1968-02-29,193.0,51.18,62.83,60.5,24.0,1.176,-7.576,-0.756,-13.328,-1.531,-14.222,0.0,-11.679,0.0,-5.882,0.963,42.25
1968-03-31,191.0,50.0,63.57,60.5,24.0,1.178,-8.939,-2.306,-15.326,-1.036,-17.316,0.0,-11.679,0.0,-5.882,0.952,42.25
1968-04-30,190.0,48.03,61.73,60.5,24.0,-2.894,-9.672,-3.94,-17.004,-0.524,-16.3,0.0,-11.679,0.0,-5.882,0.98,42.25
1968-05-31,189.0,48.42,60.26,60.5,24.0,-2.381,-11.823,0.812,-15.172,-0.526,-15.625,0.0,-11.679,0.0,-5.882,1.004,42.25
1968-06-30,178.0,47.64,61.73,60.5,24.0,2.439,-7.187,-1.611,-16.538,-5.82,-21.239,0.0,-11.679,0.0,-5.882,0.98,42.25
1968-07-31,162.0,47.24,63.57,60.5,24.0,2.981,-1.701,-0.84,-14.296,-8.989,-23.585,0.0,-11.679,0.0,-5.882,0.952,42.25
1968-08-31,157.0,44.88,63.93,60.5,24.0,0.566,0.0,-4.996,-13.642,-3.086,-25.238,0.0,-11.679,0.0,-5.882,0.946,42.25
1968-09-30,161.0,44.09,63.57,60.5,24.0,-0.563,0.585,-1.76,-10.404,2.548,-21.845,0.0,-11.679,0.0,-5.882,0.952,42.25
1968-10-31,166.0,44.88,63.57,60.5,24.0,0.0,0.0,1.792,-6.558,3.106,-18.227,0.0,-11.679,0.0,-5.882,0.952,42.25
1968-11-30,173.0,49.21,63.2,60.5,24.0,-0.582,0.589,9.648,3.296,4.217,-18.009,0.0,-11.679,0.0,-5.882,0.957,42.25
1968-12-31,181.0,48.42,63.2,60.5,24.0,0.0,1.771,-1.605,3.241,4.624,-7.653,0.0,-11.679,0.0,-5.882,0.957,42.25
1969-01-31,181.0,50.39,63.2,58.0,22.0,0.0,1.771,4.069,-2.288,0.0,-7.653,-4.132,-4.132,-8.333,-8.333,0.918,40.0
1969-02-28,185.0,50.39,62.83,58.0,22.0,-0.585,0.0,0.0,-1.544,2.21,-4.145,0.0,-4.132,0.0,-8.333,0.923,40.0
1969-03-31,178.0,50.39,62.1,58.0,22.0,-1.162,-2.312,0.0,0.78,-3.784,-6.806,0.0,-4.132,0.0,-8.333,0.934,40.0
1969-04-30,167.0,51.57,62.1,58.0,22.0,0.0,0.599,2.342,7.37,-6.18,-12.105,0.0,-4.132,0.0,-8.333,0.934,40.0
1969-05-31,170.0,54.33,62.1,58.0,22.0,0.0,3.053,5.352,12.206,1.796,-10.053,0.0,-4.132,0.0,-8.333,0.934,40.0
1969-06-30,173.0,54.33,61.73,58.0,22.0,-0.596,0.0,0.0,14.043,1.765,-2.809,0.0,-4.132,0.0,-8.333,0.94,40.0
1969-07-31,180.0,53.93,60.26,58.0,22.0,-2.381,-5.207,-0.736,14.162,4.046,11.111,0.0,-4.132,0.0,-8.333,0.962,40.0
1969-08-31,181.0,53.54,56.22,58.0,22.0,-6.704,-12.06,-0.723,19.296,0.556,15.287,0.0,-4.132,0.0,-8.333,1.032,40.0
1969-09-30,200.0,51.18,53.65,58.0,22.0,-4.571,-15.605,-4.408,16.081,10.497,24.224,0.0,-4.132,0.0,-8.333,1.081,40.0
1969-10-31,240.0,51.87,52.18,58.0,22.0,-2.74,-17.917,1.348,15.575,20.0,44.578,0.0,-4.132,0.0,-8.333,1.112,40.0
1969-11-30,260.0,53.16,52.18,58.0,22.0,0.0,-17.437,2.487,8.027,8.333,50.289,0.0,-4.132,0.0,-8.333,1.112,40.0
1969-12-31,251.0,52.36,52.18,58.0,22.0,0.0,-17.437,-1.505,8.137,-3.462,38.674,0.0,-4.132,0.0,-8.333,1.112,40.0
1970-01-31,252.0,58.4,52.18,54.0,31.5,0.0,-17.437,11.536,15.896,0.398,39.227,-6.897,-6.897,43.182,43.182,1.035,42.75
1970-02-28,257.0,58.4,52.18,54.0,31.5,0.0,-16.951,0.0,15.896,1.984,38.919,0.0,-6.897,0.0,43.182,1.035,42.75
1970-03-31,268.0,58.4,52.18,54.0,31.5,0.0,-15.974,0.0,15.896,4.28,50.562,0.0,-6.897,0.0,43.182,1.035,42.75
1970-04-30,298.0,58.4,52.18,54.0,31.5,0.0,-15.974,0.0,13.244,11.194,78.443,0.0,-6.897,0.0,43.182,1.035,42.75
1970-05-31,292.0,58.4,52.18,54.0,31.5,0.0,-15.974,0.0,7.491,-2.013,71.765,0.0,-6.897,0.0,43.182,1.035,42.75
1970-06-30,288.0,58.4,52.18,54.0,31.5,0.0,-15.471,0.0,7.491,-1.37,66.474,0.0,-6.897,0.0,43.182,1.035,42.75
1970-07-31,290.0,58.4,52.54,54.0,31.5,0.69,-12.811,0.0,8.289,0.694,61.111,0.0,-6.897,0.0,43.182,1.028,42.75
1970-08-31,270.0,58.4,54.01,54.0,31.5,2.798,-3.931,0.0,9.077,-6.897,49.171,0.0,-6.897,0.0,43.182,1.0,42.75
1970-09-30,276.0,58.4,56.22,54.0,31.5,4.092,4.79,0.0,14.107,2.222,38.0,0.0,-6.897,0.0,43.182,0.961,42.75
1970-10-31,304.0,58.4,58.79,54.0,31.5,4.571,12.668,0.0,12.589,10.145,26.667,0.0,-6.897,0.0,43.182,0.919,42.75
1970-11-30,330.0,58.4,60.99,54.0,31.5,3.742,16.884,0.0,9.857,8.553,26.923,0.0,-6.897,0.0,43.182,0.885,42.75
1970-12-31,311.0,58.4,63.2,54.0,31.5,3.624,21.119,0.0,11.536,-5.758,23.904,0.0,-6.897,0.0,43.182,0.854,42.75
1971-01-31,309.0,58.4,63.57,57.5,32.5,0.585,21.828,0.0,0.0,-0.643,22.619,6.481,6.481,3.175,3.175,0.905,45.0
1971-02-28,297.0,58.4,63.57,57.5,32.5,0.0,21.828,0.0,0.0,-3.883,15.564,0.0,6.481,0.0,3.175,0.905,45.0
1971-03-31,300.0,58.4,62.83,57.5,32.5,-1.164,20.41,0.0,0.0,1.01,11.94,0.0,6.481,0.0,3.175,0.915,45.0
1971-04-30,292.0,58.4,62.46,57.5,32.5,-0.589,19.701,0.0,0.0,-2.667,-2.013,0.0,6.481,0.0,3.175,0.921,45.0
1971-05-31,293.0,58.4,63.2,57.5,32.5,1.185,21.119,0.0,0.0,0.342,0.342,0.0,6.481,0.0,3.175,0.91,45.0
1971-06-30,310.0,58.4,61.36,57.5,32.5,-2.911,17.593,0.0,0.0,5.802,7.639,0.0,6.481,0.0,3.175,0.937,45.0
1971-07-31,336.0,58.4,61.36,66.0,32.5,0.0,16.787,0.0,0.0,8.387,15.862,14.783,22.222,0.0,3.175,1.076,49.25
1971-08-31,335.0,58.4,60.99,66.0,32.5,-0.603,12.924,0.0,0.0,-0.298,24.074,0.0,22.222,0.0,3.175,1.082,49.25
1971-09-30,296.0,58.4,60.99,66.0,32.5,0.0,8.485,0.0,0.0,-11.642,7.246,0.0,22.222,0.0,3.175,1.082,49.25
1971-10-31,305.0,58.4,60.26,66.0,32.5,-1.197,2.5,0.0,0.0,3.041,0.329,0.0,22.222,0.0,3.175,1.095,49.25
1971-11-30,301.0,58.4,60.26,66.0,32.5,0.0,-1.197,0.0,0.0,-1.311,-8.788,0.0,22.222,0.0,3.175,1.095,49.25
1971-12-31,271.0,58.4,59.89,66.0,32.5,-0.614,-5.237,0.0,0.0,-9.967,-12.862,0.0,22.222,0.0,3.175,1.102,49.25
1972-01-31,249.0,51.33,59.89,83.0,33.5,0.0,-5.789,-12.106,-12.106,-8.118,-19.417,25.758,44.348,3.077,3.077,1.386,58.25
1972-02-29,246.0,51.72,59.89,83.0,33.5,0.0,-5.789,0.76,-11.438,-1.205,-17.172,0.0,44.348,0.0,3.077,1.386,58.25
1972-03-31,258.0,52.51,59.89,83.0,33.5,0.0,-4.679,1.527,-10.086,4.878,-14.0,0.0,44.348,0.0,3.077,1.386,58.25
1972-04-30,272.0,53.68,60.26,83.0,33.5,0.618,-3.522,2.228,-8.082,5.426,-6.849,0.0,44.348,0.0,3.077,1.377,58.25
1972-05-31,252.0,54.48,60.26,83.0,33.5,0.0,-4.652,1.49,-6.712,-7.353,-13.993,0.0,44.348,0.0,3.077,1.377,58.25
1972-06-30,234.0,52.9,59.89,83.0,33.5,-0.614,-2.396,-2.9,-9.418,-7.143,-24.516,0.0,44.348,0.0,3.077,1.386,58.25
1972-07-31,226.0,54.07,60.26,99.0,33.5,0.618,-1.793,2.212,-7.414,-3.419,-32.738,19.277,50.0,0.0,3.077,1.643,66.25
1972-08-31,223.0,55.66,62.1,99.0,33.5,3.053,1.82,2.941,-4.692,-1.327,-33.433,0.0,50.0,0.0,3.077,1.594,66.25
1972-09-30,225.0,59.2,76.06,99.0,33.5,22.48,24.709,6.36,1.37,0.897,-23.986,0.0,50.0,0.0,3.077,1.302,66.25
1972-10-31,228.0,57.22,87.45,99.0,33.5,14.975,45.121,-3.345,-2.021,1.333,-25.246,0.0,50.0,0.0,3.077,1.132,66.25
1972-11-30,240.0,59.2,88.92,99.0,33.5,1.681,47.561,3.46,1.37,5.263,-20.266,0.0,50.0,0.0,3.077,1.113,66.25
1972-12-31,234.0,67.06,102.88,99.0,33.5,15.7,71.782,13.277,14.829,-2.5,-13.653,0.0,50.0,0.0,3.077,0.962,66.25
1973-01-31,239.0,79.13,108.39,105.0,42.5,5.356,80.982,17.999,54.159,2.137,-4.016,6.061,26.506,26.866,26.866,0.969,73.75
1973-02-28,291.0,81.1,98.84,105.0,42.5,-8.811,65.036,2.49,56.806,21.757,18.293,0.0,26.506,0.0,26.866,1.062,73.75
1973-03-31,311.0,79.92,98.47,105.0,42.5,-0.374,64.418,-1.455,52.2,6.873,20.543,0.0,26.506,0.0,26.866,1.066,73.75
1973-04-30,333.0,77.77,101.05,105.0,42.5,2.62,67.69,-2.69,44.877,7.074,22.426,0.0,26.506,0.0,26.866,1.039,73.75
1973-05-31,373.0,88.97,102.15,105.0,42.5,1.089,69.515,14.401,63.308,12.012,48.016,0.0,26.506,0.0,26.866,1.028,73.75
1973-06-30,455.0,101.17,108.39,105.0,42.5,6.109,80.982,13.712,91.248,21.984,94.444,0.0,26.506,0.0,26.866,0.969,73.75
1973-07-31,550.0,109.44,114.64,132.5,42.5,5.766,90.242,8.174,102.404,20.879,143.363,26.19,33.838,0.0,26.866,1.156,87.5
1973-08-31,548.0,122.43,192.54,132.5,42.5,67.952,210.048,11.87,119.96,-0.364,145.74,0.0,33.838,0.0,26.866,0.688,87.5
1973-09-30,508.0,107.08,189.6,132.5,42.5,-1.527,149.277,-12.538,80.878,-7.299,125.778,0.0,33.838,0.0,26.866,0.699,87.5
1973-10-31,531.0,106.39,182.25,132.5,42.5,-3.877,108.405,-0.644,85.931,4.528,132.895,0.0,33.838,0.0,26.866,0.727,87.5
1973-11-30,490.0,107.87,181.88,132.5,42.5,-0.203,104.543,1.391,82.213,-7.721,104.167,0.0,33.838,0.0,26.866,0.729,87.5
1973-12-31,603.0,112.59,199.52,132.5,42.5,9.699,93.935,4.376,67.894,23.061,157.692,0.0,33.838,0.0,26.866,0.664,87.5
1974-01-31,665.0,112.28,213.48,215.0,53.0,6.997,96.955,-0.275,41.893,10.282,178.243,62.264,104.762,24.706,24.706,1.007,134.0
1974-02-28,780.0,131.1,220.46,232.5,55.0,3.27,123.047,16.762,61.652,17.293,168.041,8.14,121.429,3.774,29.412,1.055,143.75
1974-03-31,711.0,126.37,190.7,262.5,55.0,-13.499,93.663,-3.608,58.121,-8.846,128.617,12.903,150.0,0.0,29.412,1.377,158.75
1974-04-30,660.0,114.17,162.04,293.8,55.0,-15.029,60.356,-9.654,46.805,-7.173,98.198,11.924,179.81,0.0,29.412,1.813,174.4
1974-05-31,775.0,113.7,141.46,301.3,55.0,-12.701,38.483,-0.412,27.796,17.424,107.775,2.553,186.952,0.0,29.412,2.13,178.15
1974-06-30,788.0,116.63,155.79,339.5,57.0,10.13,43.731,2.577,15.281,1.677,73.187,12.678,223.333,3.636,34.118,2.179,198.25
1974-07-31,872.0,132.28,169.02,358.1,58.0,8.492,47.435,13.419,20.87,10.66,58.545,5.479,170.264,1.754,36.471,2.119,208.05
1974-08-31,922.0,145.82,167.55,365.0,62.0,-0.87,-12.979,10.236,19.105,5.734,68.248,1.927,175.472,6.897,45.882,2.178,213.5
1974-09-30,933.0,141.43,170.49,405.0,66.0,1.755,-10.079,-3.011,32.079,1.193,83.661,10.959,205.66,6.452,55.294,2.376,235.5
1974-10-31,1045.0,151.57,192.17,405.0,70.0,12.716,5.443,7.17,42.466,12.004,96.798,0.0,205.66,6.061,64.706,2.108,237.5
1974-11-30,943.0,144.09,187.39,405.0,70.0,-2.487,3.029,-4.935,33.577,-9.761,92.449,0.0,205.66,0.0,64.706,2.161,237.5
1974-12-31,892.0,145.27,185.92,408.75,70.0,-0.784,-6.816,0.819,29.026,-5.408,47.927,0.926,208.491,0.0,64.706,2.199,239.38
1975-01-31,775.0,131.73,164.24,396.0,70.0,-11.661,-23.065,-9.321,17.323,-13.117,16.541,-3.119,84.186,0.0,32.075,2.411,233.0
1975-02-28,661.0,120.47,153.22,383.0,70.0,-6.71,-30.5,-8.548,-8.108,-14.71,-15.256,-3.283,64.731,0.0,27.273,2.5,226.5
